index,moisture_1,humidity_1,temperature_1
3896,64,63,25.9
3897,64,63,25.9
3898,64,63,25.9
3899,64,63,25.9
3900,64,63,25.9
3901,64,63,25.9
3902,64,63,25.9
3903,64,63,25.9
3904,64,63,25.9
3905,64,63,25.9
3906,64,63,25.9
3907,64,63,25.9
3908,64,63,25.9
3909,64,63,25.9
3910,64,63,25.9
3911,64,63,25.9
3912,64,63,25.9
3913,64,63,25.9
3914,64,63,25.9
3915,64,63,25.9
3916,64,63,25.9
3917,64,63,25.9
3918,64,63,25.9
3919,63,63,25.9
3920,64,63,25.9
3921,64,63,25.9
3922,63,63,25.9
3923,63,63,25.9
3924,64,63,25.9
3925,64,63,25.9
3926,64,63,25.9
3927,64,63,25.9
3928,64,63,25.9
3929,64,63,25.9
3930,64,63,25.9
3931,64,63,25.9
3932,64,63,25.9
3933,63,63,25.9
3934,64,63,25.9
3935,64,63,25.9
3936,64,63,25.9
3937,64,63,25.9
3938,64,63,25.9
3939,64,63,25.9
3940,64,63,25.9
3941,64,63,25.9
3942,64,63,25.9
3943,64,63,25.9
3944,64,63,25.9
3945,65,70,28.6
3946,64,66,28.1
3947,64,56,27.6
3948,65,60,27.7
3949,64,57,27.6
3950,64,61,27.2
3951,64,57,26.9
3952,64,57,26.9
3953,65,62,26.8
3954,65,55,26.9
3955,65,70,26.9
3956,65,64,26.6
3957,65,60,26.6
3958,65,62,26.4
3959,65,69,26.4
3960,65,59,26.2
3961,64,66,26.0
3962,65,68,25.8
3963,65,57,25.6
3964,65,68,25.5
3965,65,67,25.5
3966,65,65,25.4
3967,65,62,25.3
3968,65,58,25.2
3969,65,66,25.2
3970,64,65,25.0
3971,64,63,25.0
3972,64,63,25.1
3973,65,64,25.0
3974,65,57,25.0
3975,65,63,24.9
3976,64,69,24.9
3977,65,65,24.9
3978,65,60,24.8
3979,65,66,24.9
3980,65,64,24.7
3981,65,56,24.8
3982,65,59,24.5
3983,65,68,24.7
3984,64,60,24.6
3985,65,60,24.7
3986,65,68,24.6
3987,64,66,24.6
3988,64,63,24.6
3989,65,62,24.5
3990,65,66,24.5
3991,65,61,24.5
3992,65,67,24.6
3993,65,63,24.6
3994,65,65,24.4
3995,64,62,24.5
3996,64,60,24.3
3997,65,57,24.2
3998,65,65,24.4
3999,64,63,24.5
4000,64,69,24.7
4001,65,66,24.4
4002,65,58,24.4
4003,65,65,24.3
4004,64,63,24.5
4005,65,65,24.6
4006,65,65,24.5
4007,65,64,24.2
4008,64,56,24.1
4009,64,69,24.4
4010,64,61,24.5
4011,64,66,24.4
4012,64,62,24.3
4013,64,69,24.3
4014,64,55,24.2
4015,64,54,24.1
4016,64,62,24.3
4017,64,63,24.4
4018,64,56,24.5
4019,64,57,24.6
4020,65,51,24.6
4021,64,57,24.5
4022,64,53,24.7
4023,64,53,24.5
4024,64,61,24.3
4025,64,61,24.1
4026,64,57,24.1
4027,64,52,23.7
4028,64,64,23.4
4029,64,66,23.2
4030,64,61,23.0
4031,64,61,23.0
4032,64,59,23.3
4033,64,51,23.6
4034,64,62,23.7
4035,64,53,23.6
4036,64,57,23.7
4037,65,63,23.1
4038,65,65,23.1
4039,65,60,22.9
4040,64,62,22.7
4041,65,54,22.6
4042,64,55,23.1
4043,65,56,23.4
4044,65,53,23.2
4045,64,56,23.0
4046,65,59,22.7
4047,64,57,22.4
4048,64,64,22.8
4049,65,61,22.5
4050,65,59,22.2
4051,65,57,22.2
4052,64,66,22.5
4053,65,62,22.3
4054,64,69,22.3
4055,64,66,22.2
4056,64,62,22.1
4057,64,57,21.9
4058,64,68,22.3
4059,64,57,22.3
4060,64,64,22.0
4061,64,67,21.9
4062,64,57,21.7
4063,64,60,21.8
4064,64,58,21.7
4065,64,57,21.8
4066,65,55,21.8
4067,65,68,21.9
4068,65,56,21.6
4069,65,68,21.6
4070,65,66,21.7
4071,65,66,21.8
4072,65,62,21.7
4073,64,65,21.7
4074,64,62,21.4
4075,64,57,21.4
4076,64,67,21.7
4077,64,60,21.4
4078,64,63,21.5
4079,64,55,21.6
4080,64,60,21.8
4081,64,59,21.7
4082,64,58,21.6
4083,65,67,21.6
4084,64,62,21.5
4085,65,57,21.5
4086,65,55,21.4
4087,65,59,21.6
4088,65,56,22.0
4089,65,63,22.2
4090,65,59,21.9
4091,65,62,21.7
4092,65,67,21.4
4093,65,55,21.5
4094,65,68,21.5
4095,65,66,21.9
4096,65,69,21.9
4097,65,63,21.9
4098,65,56,21.6
4099,65,69,21.9
4100,64,57,22.0
4101,65,55,21.6
4102,64,67,21.3
4103,64,59,21.2
4104,64,60,21.4
4105,65,70,21.5
4106,65,68,21.5
4107,65,66,21.6
4108,64,69,21.3
4109,64,67,21.3
4110,65,65,21.3
4111,65,67,21.3
4112,64,64,21.4
4113,65,59,21.3
4114,65,60,21.4
4115,64,56,21.3
4116,65,56,21.3
4117,64,63,21.5
4118,64,64,21.5
4119,64,58,21.8
4120,64,60,22.0
4121,64,58,22.2
4122,65,62,22.3
4123,65,63,22.6
4124,65,69,22.8
4125,64,63,23.0
4126,65,57,23.3
4127,64,68,23.6
4128,65,57,24.8
4129,64,62,26.0
4130,64,55,27.2
4131,64,69,27.5
4132,64,65,28.3
4133,64,68,28.4
4134,64,62,28.8
4135,64,62,29.5
4136,64,69,29.2
4137,64,57,29.9
4138,64,56,29.9
4139,64,57,30.4
4140,64,70,30.7
4141,64,59,30.6
4142,64,59,28.6
4143,63,58,30.7
4144,64,61,31.3
4145,63,66,31.0
4146,64,57,32.2
4147,64,63,32.3
4148,63,63,32.3
4149,63,55,33.1
4150,64,59,32.9
4151,63,56,33.1
4152,64,52,33.8
4153,64,52,33.2
4154,63,57,33.6
4155,63,86,34.2
4156,63,84,34.2
4157,63,86,33.0
4158,64,81,35.3
4159,63,77,34.1
4160,63,75,35.2
4161,64,83,35.4
4162,64,52,33.3
4163,63,51,33.6
4164,63,55,33.8
4165,63,50,34.3
4166,64,46,34.7
4167,63,52,33.2
4168,63,55,33.5
4169,63,52,34.2
4170,65,55,34.3
4171,65,53,33.3
4172,65,59,33.8
4173,65,60,33.5
4174,65,56,32.1
4175,64,58,33.3
4176,64,48,33.1
4177,64,56,34.1
4178,64,52,34.0
4179,64,64,33.5
4180,64,52,33.7
4181,64,61,33.5
4182,64,59,32.9
4183,64,67,31.3
4184,64,55,31.6
4185,64,63,31.2
4186,64,55,33.3
4187,64,55,34.4
4188,64,52,34.9
4189,63,57,34.9
4190,63,88,34.0
4191,64,86,34.4
4192,63,90,35.1
4193,63,87,36.7
4194,63,85,36.1
4195,63,82,36.5
4196,63,87,36.0
4197,63,90,36.3
4198,63,54,34.4
4199,63,52,35.4
4200,63,60,35.8
4201,63,63,34.8
4202,63,63,35.6
4203,63,53,34.4
4204,63,57,35.4
4205,63,58,34.8
4206,63,56,35.5
4207,63,59,35.1
4208,63,58,35.2
4209,63,58,33.3
4210,63,61,32.0
4211,64,68,31.8
4212,63,57,31.6
4213,63,68,31.4
4214,63,70,31.4
4215,63,67,31.9
4216,63,56,31.3
4217,63,62,30.9
4218,63,68,30.7
4219,63,64,32.1
4220,63,69,31.3
4221,63,70,31.7
4222,63,62,32.0
4223,63,66,32.3
4224,64,67,32.4
4225,63,65,30.4
4226,63,61,31.3
4227,64,59,31.2
4228,63,63,30.3
4229,64,66,30.4
4230,65,58,29.7
4231,64,57,28.5
4232,64,69,27.9
4233,64,58,27.5
4234,64,57,27.4
4235,64,57,27.4
4236,64,56,27.5
4237,64,56,27.2
4238,64,68,27.4
4239,64,62,27.3
4240,64,57,27.1
4241,64,67,27.0
4242,64,56,26.9
4243,64,59,26.7
4244,64,60,26.6
4245,64,65,26.5
4246,64,68,26.3
4247,64,70,26.2
4248,64,69,26.2
4249,64,68,26.1
4250,64,61,25.9
4251,64,59,25.8
4252,64,58,25.6
4253,64,66,25.7
4254,64,65,25.4
4255,64,59,25.3
4256,64,68,25.4
4257,64,65,25.3
4258,64,61,25.2
4259,64,60,25.0
4260,64,63,25.1
4261,64,68,25.0
4262,64,69,25.0
4263,64,61,24.9
4264,64,64,24.9
4265,64,59,24.9
4266,64,62,24.8
4267,64,67,24.7
4268,64,65,24.8
4269,64,57,24.8
4270,64,60,24.7
4271,64,60,24.6
4272,64,67,24.6
4273,64,55,24.5
4274,64,69,24.5
4275,64,63,24.5
4276,64,67,24.3
4277,64,62,24.4
4278,64,56,24.5
4279,64,61,24.4
4280,64,62,24.3
4281,64,56,24.4
4282,64,66,24.3
4283,64,68,24.2
4284,64,70,24.2
4285,64,56,24.3
4286,64,67,24.3
4287,64,61,24.3
4288,64,59,24.2
4289,64,64,24.3
4290,64,59,24.2
4291,64,57,24.4
4292,64,65,24.2
4293,64,55,24.2
4294,64,70,24.2
4295,64,57,24.0
4296,64,63,24.2
4297,64,62,24.1
4298,64,56,24.3
4299,64,67,24.3
4300,64,64,24.2
4301,64,69,24.3
4302,64,68,24.2
4303,64,63,24.4
4304,64,63,24.6
4305,64,69,24.5
4306,64,60,24.4
4307,64,62,24.4
4308,64,62,24.3
4309,64,61,24.3
4310,64,66,24.3
4311,64,68,24.2
4312,64,55,24.1
4313,64,59,24.2
4314,64,69,24.2
4315,64,63,24.2
4316,64,64,24.2
4317,64,68,24.2
4318,64,65,24.4
4319,64,59,24.3
4320,64,55,24.2
4321,64,60,24.1
4322,64,69,24.1
4323,64,70,24.0
4324,64,61,23.9
4325,64,66,23.9
4326,64,67,23.9
4327,64,55,23.9
4328,64,65,23.9
4329,64,59,23.8
4330,64,56,23.9
4331,64,61,23.8
4332,64,62,23.8
4333,64,65,23.8
4334,64,61,23.6
4335,64,60,23.7
4336,64,58,23.6
4337,64,60,23.5
4338,64,60,23.7
4339,64,62,23.5
4340,64,58,23.5
4341,64,61,23.5
4342,64,63,23.6
4343,64,57,23.5
4344,64,58,23.5
4345,64,60,23.4
4346,64,58,23.4
4347,64,62,23.3
4348,64,57,23.5
4349,64,67,23.5
4350,64,61,23.7
4351,64,61,23.5
4352,64,56,23.4
4353,64,57,23.3
4354,64,56,23.3
4355,64,58,23.2
4356,64,67,23.1
4357,64,67,23.0
4358,64,59,23.1
4359,64,57,23.2
4360,64,67,23.0
4361,64,60,23.0
4362,64,68,23.0
4363,64,68,22.6
4364,64,68,22.6
4365,64,62,22.6
4366,64,69,22.8
4367,64,61,22.8
4368,64,57,23.0
4369,64,56,23.0
4370,64,63,22.9
4371,64,57,23.0
4372,64,57,23.0
4373,64,60,23.0
4374,64,59,23.1
4375,64,57,23.1
4376,64,65,22.9
4377,64,69,23.0
4378,64,65,23.0
4379,64,69,23.1
4380,64,58,23.0
4381,64,69,22.9
4382,64,65,22.7
4383,64,64,22.6
4384,64,58,22.7
4385,64,60,22.5
4386,64,65,22.5
4387,64,63,22.5
4388,64,64,22.5
4389,64,64,22.6
4390,64,65,22.4
4391,64,69,22.3
4392,64,56,22.1
4393,64,58,22.3
4394,64,63,22.2
4395,64,68,22.2
4396,64,66,22.2
4397,64,63,22.3
4398,64,66,22.2
4399,64,65,22.3
4400,64,55,22.3
4401,64,62,22.4
4402,64,58,22.3
4403,64,61,22.5
4404,64,59,22.4
4405,64,61,22.7
4406,64,67,22.8
4407,63,66,23.1
4408,63,64,23.2
4409,64,67,23.4
4410,64,59,23.5
4411,64,55,23.6
4412,64,57,23.8
4413,64,65,24.0
4414,64,69,24.4
4415,63,60,26.2
4416,63,61,27.5
4417,64,61,28.2
4418,64,63,28.1
4419,64,59,28.2
4420,64,68,28.2
4421,63,69,28.4
4422,64,57,28.1
4423,64,66,27.2
4424,64,55,26.7
4425,64,69,27.4
4426,64,68,26.1
4427,64,67,26.9
4428,63,67,27.9
4429,64,65,28.3
4430,64,67,27.1
4431,64,61,26.8
4432,64,67,26.4
4433,64,66,26.1
4434,63,56,26.8
4435,63,61,30.7
4436,63,70,31.5
4437,63,66,32.4
4438,63,60,33.5
4439,63,68,34.1
4440,63,66,34.5
4441,64,65,32.3
4442,63,57,30.0
4443,64,59,30.2
4444,63,68,30.6
4445,63,57,32.9
4446,63,70,33.5
4447,64,68,33.5
4448,63,65,33.0
4449,64,62,33.5
4450,63,67,33.5
4451,63,57,34.1
4452,63,58,33.5
4453,64,53,34.5
4454,64,58,32.8
4455,64,63,34.5
4456,63,51,34.5
4457,63,67,33.8
4458,63,65,33.6
4459,63,64,32.6
4460,63,57,32.0
4461,63,61,32.5
4462,63,61,32.6
4463,63,60,32.7
4464,63,63,32.7
4465,63,55,34.3
4466,63,62,33.8
4467,63,68,33.5
4468,63,68,32.3
4469,63,68,30.8
4470,63,66,29.8
4471,63,60,29.9
4472,64,66,31.1
4473,63,59,31.5
4474,64,58,30.5
4475,64,65,30.8
4476,64,68,30.7
4477,63,61,31.4
4478,63,69,33.4
4479,63,57,30.9
4480,63,69,31.9
4481,63,55,32.3
4482,63,68,31.8
4483,63,62,32.7
4484,63,65,33.8
4485,63,57,33.2
4486,63,65,32.6
4487,63,63,32.5
4488,63,66,33.6
4489,63,55,33.6
4490,63,65,33.5
4491,63,58,34.5
4492,63,66,33.6
4493,63,57,33.0
4494,63,63,32.4
4495,63,63,32.4
4496,63,59,31.1
4497,63,65,32.8
4498,63,67,33.3
4499,63,60,32.6
4500,63,62,32.8
4501,63,60,32.0
4502,63,60,32.8
4503,63,62,33.0
4504,63,65,31.7
4505,63,55,32.1
4506,63,70,31.8
4507,63,55,30.8
4508,63,66,31.6
4509,63,60,31.7
4510,63,61,32.0
4511,63,68,32.0
4512,63,63,30.9
4513,63,60,30.7
4514,63,67,30.8
4515,63,61,30.3
4516,64,60,30.1
4517,64,70,28.0
4518,64,69,27.7
4519,64,57,27.4
4520,64,57,27.2
4521,63,60,27.1
4522,64,59,27.0
4523,63,65,26.9
4524,63,56,26.7
4525,63,63,26.6
4526,63,69,26.7
4527,64,56,26.6
4528,63,67,26.5
4529,63,56,26.2
4530,63,68,26.3
4531,64,59,26.2
4532,63,55,26.0
4533,63,65,26.0
4534,63,57,25.9
4535,63,56,25.8
4536,63,68,25.6
4537,63,69,25.5
4538,63,56,25.5
4539,64,67,25.4
4540,63,61,25.2
4541,63,70,25.2
4542,63,61,25.2
4543,63,64,25.0
4544,63,68,25.1
4545,63,66,25.0
4546,63,68,25.0
4547,63,65,24.9
4548,63,62,25.0
4549,63,57,25.0
4550,63,68,24.9
4551,63,57,24.9
4552,63,67,25.0
4553,63,58,24.9
4554,63,69,24.9
4555,63,59,24.9
4556,63,56,24.7
4557,63,60,24.8
4558,63,56,24.8
4559,63,64,24.7
4560,63,62,24.7
4561,63,64,24.6
4562,63,67,24.7
4563,63,68,24.5
4564,63,59,24.5
4565,63,59,24.4
4566,63,65,24.4
4567,63,69,24.5
4568,63,63,24.6
4569,63,57,24.5
4570,63,63,24.5
4571,63,67,24.4
4572,63,66,24.3
4573,63,61,24.4
4574,63,64,24.2
4575,63,62,24.5
4576,63,62,24.3
4577,63,63,24.2
4578,63,59,24.1
4579,63,67,24.0
4580,63,68,23.9
4581,63,67,23.9
4582,63,59,23.9
4583,63,67,23.8
4584,63,69,23.8
4585,63,57,23.8
4586,63,56,23.7
4587,62,61,23.6
4588,63,60,23.6
4589,63,63,23.7
4590,63,67,23.6
4591,63,59,23.5
4592,62,64,23.6
4593,63,61,23.6
4594,63,61,23.4
4595,63,57,23.4
4596,62,68,23.5
4597,63,66,23.9
4598,63,62,23.7
4599,63,65,23.4
4600,63,69,23.5
4601,63,59,23.5
4602,63,67,23.4
4603,63,64,23.5
4604,62,63,23.6
4605,63,57,23.6
4606,62,56,23.8
4607,63,62,23.6
4608,63,63,23.6
4609,62,65,23.5
4610,63,60,23.4
4611,62,58,23.3
4612,63,68,23.5
4613,62,55,23.2
4614,62,63,23.3
4615,62,66,23.2
4616,63,63,23.1
4617,62,60,23.3
4618,62,56,23.2
4619,62,59,23.3
4620,62,67,23.1
4621,62,62,23.3
4622,62,56,23.3
4623,62,63,23.4
4624,62,63,23.3
4625,62,67,23.4
4626,62,68,23.3
4627,62,55,23.4
4628,62,60,23.4
4629,62,65,23.4
4630,62,70,23.5
4631,62,61,23.4
4632,62,60,23.3
4633,62,63,23.5
4634,62,65,23.5
4635,62,59,23.5
4636,62,60,23.5
4637,62,62,23.5
4638,62,61,23.5
4639,62,64,23.4
4640,62,64,23.5
4641,62,55,23.6
4642,62,60,23.7
4643,62,66,23.5
4644,62,64,23.4
4645,61,56,23.1
4646,61,67,23.2
4647,62,58,23.2
4648,62,61,23.5
4649,62,56,23.8
4650,62,64,23.8
4651,62,66,23.9
4652,62,67,23.8
4653,62,69,23.7
4654,62,58,23.4
4655,63,66,23.4
4656,62,61,23.2
4657,63,56,23.2
4658,62,63,23.3
4659,62,62,23.2
4660,62,65,23.0
4661,63,61,23.0
4662,63,57,23.1
4663,62,66,23.1
4664,63,58,23.2
4665,62,60,23.4
4666,62,55,23.3
4667,62,65,23.3
4668,62,63,23.3
4669,63,58,23.6
4670,62,67,23.7
4671,62,57,23.5
4672,63,68,23.3
4673,63,62,23.3
4674,62,67,23.3
4675,62,60,23.2
4676,63,56,23.1
4677,63,66,23.0
4678,62,59,22.9
4679,62,65,22.8
4680,62,56,22.8
4681,61,68,23.1
4682,62,66,23.2
4683,62,64,23.0
4684,61,70,22.9
4685,61,55,23.0
4686,61,58,23.0
4687,61,68,23.1
4688,60,61,23.3
4689,60,62,23.4
4690,61,61,23.4
4691,61,63,23.4
4692,61,62,23.6
4693,61,68,23.8
4694,61,57,23.9
4695,61,56,23.9
4696,61,64,24.3
4697,61,65,24.6
4698,61,65,24.8
4699,61,60,24.7
4700,61,68,25.0
4701,61,59,25.4
4702,61,55,27.6
4703,62,59,27.4
4704,62,65,26.3
4705,62,62,26.8
4706,62,60,28.7
4707,62,56,27.1
4708,62,56,26.7
4709,63,67,26.7
4710,62,68,26.2
4711,63,70,26.2
4712,63,70,25.9
4713,63,58,25.5
4714,63,63,25.3
4715,63,66,26.4
4716,62,57,26.8
4717,63,68,28.1
4718,63,67,27.8
4719,63,63,26.7
4720,63,65,26.2
4721,65,65,26.3
4722,65,67,27.6
4723,64,70,29.9
4724,64,65,32.1
4725,64,58,32.0
4726,64,55,32.1
4727,64,65,32.2
4728,64,62,32.2
4729,64,68,31.7
4730,64,70,32.2
4731,64,57,32.5
4732,64,59,33.1
4733,64,65,33.5
4734,64,64,34.1
4735,64,64,34.0
4736,64,64,33.7
4737,64,61,34.8
4738,64,66,33.9
4739,64,62,34.1
4740,64,55,34.0
4741,64,70,33.1
4742,64,59,33.4
4743,64,61,33.8
4744,64,66,33.4
4745,64,65,32.3
4746,64,64,32.1
4747,64,58,32.5
4748,64,62,32.9
4749,64,63,32.7
4750,64,64,33.3
4751,64,64,33.3
4752,64,57,33.1
4753,64,68,31.9
4754,64,65,31.5
4755,64,63,32.1
4756,64,68,30.2
4757,64,61,31.4
4758,64,63,25.9
4759,64,66,30.2
4760,64,64,30.6
4761,64,56,30.9
4762,64,60,31.0
4763,64,58,30.4
4764,64,63,25.9
4765,64,68,31.0
4766,64,62,31.5
4767,64,66,30.4
4768,64,63,32.5
4769,64,63,29.9
4770,64,63,32.0
4771,64,59,30.4
4772,64,56,30.5
4773,64,63,25.9
4774,64,68,31.4
4775,64,67,32.5
4776,64,69,32.8
4777,64,61,32.7
4778,64,64,32.9
4779,64,66,31.7
4780,64,56,32.3
4781,64,64,33.4
4782,64,60,31.8
4783,64,64,32.2
4784,64,65,32.6
4785,64,63,32.3
4786,64,60,32.3
4787,64,70,31.3
4788,64,67,31.3
4789,64,63,31.3
4790,64,65,31.7
4791,64,65,31.1
4792,64,64,31.2
4793,64,65,30.6
4794,64,56,31.6
4795,64,63,25.9
4796,64,63,30.0
4797,64,64,30.2
4798,64,59,29.5
4799,64,56,29.5
4800,64,65,28.8
4801,64,57,29.3
4802,64,57,29.8
4803,65,62,30.0
4804,65,64,28.4
4805,64,56,28.4
4806,65,56,27.7
4807,65,58,27.7
4808,65,69,28.0
4809,65,69,27.1
4810,65,61,27.2
4811,65,60,26.6
4812,65,69,27.0
4813,65,57,26.8
4814,65,69,26.7
4815,65,69,26.9
4816,65,70,26.6
4817,65,65,26.5
4818,65,56,26.4
4819,65,70,26.3
4820,65,60,26.4
4821,65,59,26.2
4822,65,64,25.8
4823,65,64,25.7
4824,65,66,25.5
4825,65,56,25.4
4826,65,58,25.3
4827,65,68,25.2
4828,66,61,25.3
4829,66,67,25.2
4830,66,61,25.2
4831,66,61,25.2
4832,65,64,25.1
4833,66,60,25.0
4834,65,62,24.9
4835,65,62,24.9
4836,66,65,24.9
4837,66,62,24.8
4838,65,55,24.8
4839,66,63,24.7
4840,66,67,24.7
4841,66,65,24.6
4842,65,64,24.6
4843,65,65,24.5
4844,65,69,24.5
4845,65,63,24.4
4846,66,63,24.3
4847,66,61,24.4
4848,65,63,24.3
4849,66,57,24.3
4850,66,63,24.2
4851,66,57,24.3
4852,66,69,24.2
4853,65,58,24.2
4854,66,69,24.2
4855,66,60,24.2
4856,66,59,24.3
4857,65,68,24.2
4858,65,69,24.3
4859,66,57,24.2
4860,65,55,24.1
4861,65,57,24.2
4862,66,69,24.1
4863,65,68,24.2
4864,65,60,24.1
4865,66,70,24.1
4866,65,65,23.9
4867,65,60,24.1
4868,65,64,24.0
4869,65,61,23.9
4870,65,58,24.0
4871,65,68,23.9
4872,65,63,23.9
4873,65,60,23.7
4874,65,57,23.7
4875,65,68,23.6
4876,65,57,23.6
4877,65,59,23.7
4878,65,70,23.6
4879,65,69,23.5
4880,65,70,23.4
4881,65,62,23.5
4882,65,64,23.6
4883,65,59,23.5
4884,65,60,23.4
4885,65,65,23.5
4886,65,67,23.4
4887,65,63,23.3
4888,65,63,23.2
4889,65,57,23.2
4890,65,67,23.1
4891,65,58,23.3
4892,65,65,23.1
4893,65,62,23.0
4894,65,62,23.2
4895,65,69,23.2
4896,65,61,23.2
4897,65,60,23.3
4898,65,61,23.3
4899,64,63,23.3
4900,64,59,23.2
4901,64,61,23.2
4902,64,61,23.3
4903,64,56,23.0
4904,64,67,23.1
4905,65,62,23.1
4906,65,64,23.1
4907,64,56,23.1
4908,64,56,23.1
4909,64,57,23.2
4910,64,59,23.1
4911,64,59,23.3
4912,64,64,23.2
4913,64,65,23.5
4914,64,56,23.5
4915,63,61,23.4
4916,64,64,23.4
4917,63,55,23.5
4918,64,64,23.6
4919,63,61,23.5
4920,63,55,23.5
4921,64,67,23.5
4922,63,70,23.4
4923,63,63,23.4
4924,63,63,23.5
4925,64,58,23.7
4926,64,65,23.6
4927,64,68,23.7
4928,64,56,23.6
4929,64,65,23.8
4930,64,59,23.8
4931,64,62,23.8
4932,63,61,23.8
4933,63,59,23.8
4934,63,66,23.9
4935,64,65,24.0
4936,64,58,24.1
4937,64,64,24.0
4938,64,65,23.9
4939,64,69,23.7
4940,64,59,23.8
4941,64,59,23.8
4942,64,68,23.9
4943,64,70,23.7
4944,64,65,23.6
4945,64,63,23.4
4946,64,65,23.4
4947,64,57,23.3
4948,64,66,23.5
4949,64,62,23.5
4950,64,61,23.6
4951,64,67,23.5
4952,64,60,23.4
4953,64,59,23.6
4954,64,55,23.6
4955,64,60,23.4
4956,64,57,23.5
4957,64,64,23.5
4958,64,67,23.4
4959,64,68,23.4
4960,64,60,23.4
4961,64,55,23.2
4962,64,70,23.0
4963,64,67,23.1
4964,64,65,23.1
4965,64,56,23.1
4966,64,61,23.3
4967,64,61,23.3
4968,64,57,23.2
4969,64,63,23.3
4970,64,59,23.2
4971,64,59,23.3
4972,64,67,23.1
4973,64,65,23.1
4974,64,63,23.0
4975,64,60,23.1
4976,64,67,23.2
4977,64,61,23.3
4978,64,63,23.5
4979,64,60,23.6
4980,64,57,23.9
4981,64,68,24.1
4982,64,60,24.3
4983,64,64,24.6
4984,64,58,24.7
4985,64,61,24.9
4986,64,60,25.4
4987,64,57,25.7
4988,63,69,26.8
4989,64,62,28.9
4990,64,63,25.9
4991,64,69,26.6
4992,63,56,26.5
4993,63,57,28.0
4994,63,68,26.5
4995,64,58,29.7
4996,64,64,28.2
4997,64,69,27.2
4998,64,64,26.4
4999,64,60,26.1
5000,64,59,26.2
5001,64,63,26.4
5002,63,56,28.6
5003,64,58,30.7
5004,64,63,31.3
5005,63,58,31.2
5006,64,59,31.3
5007,63,56,31.3
5008,64,62,28.9
5009,64,63,25.9
5010,63,63,25.9
5011,64,63,25.9
5012,64,63,25.9
5013,64,63,25.9
5014,64,63,25.9
5015,64,62,31.9
5016,63,62,31.6
5017,63,64,33.3
5018,63,63,25.9
5019,64,63,25.9
5020,63,63,25.9
5021,63,63,25.9
5022,63,63,25.9
5023,63,63,25.9
5024,63,63,25.9
5025,63,63,25.9
5026,63,59,34.2
5027,64,54,34.2
5028,63,69,33.2
5029,63,63,32.8
5030,64,60,33.2
5031,63,68,33.1
5032,63,59,31.7
5033,64,58,33.1
5034,63,67,31.7
5035,63,63,33.2
5036,63,60,31.9
5037,63,63,32.1
5038,63,67,33.5
5039,63,68,33.3
5040,63,56,33.3
5041,63,55,33.2
5042,63,68,30.5
5043,63,68,30.0
5044,63,62,29.7
5045,63,67,30.1
5046,63,59,31.3
5047,63,56,30.8
5048,64,61,31.9
5049,63,61,32.1
5050,63,56,33.5
5051,63,56,32.2
5052,63,68,32.0
5053,63,63,32.9
5054,63,65,32.4
5055,63,62,33.7
5056,63,63,34.1
5057,63,62,33.5
5058,63,67,32.8
5059,63,57,33.2
5060,63,66,32.7
5061,63,56,32.4
5062,60,67,32.2
5063,67,64,32.1
5064,67,66,31.8
5065,66,70,31.0
5066,65,68,31.1
5067,65,69,32.3
5068,65,63,30.8
5069,64,57,31.4
5070,64,62,31.9
5071,64,68,34.1
5072,64,57,34.2
5073,64,67,33.5
5074,64,67,33.6
5075,64,63,33.9
5076,64,58,34.0
5077,64,58,32.2
5078,64,59,33.2
5079,68,57,31.3
5080,66,68,31.4
5081,65,56,31.7
5082,65,65,31.0
5083,65,57,30.7
5084,65,63,31.1
5085,65,55,30.3
5086,65,68,31.2
5087,65,58,30.6
5088,65,61,30.7
5089,65,57,31.1
5090,65,66,29.3
5091,65,64,28.5
5092,65,59,28.2
5093,65,65,27.8
5094,65,62,27.7
5095,65,55,27.3
5096,65,69,27.3
5097,65,68,27.2
5098,65,59,27.0
5099,65,70,26.7
5100,65,59,26.5
5101,65,65,26.6
5102,65,56,26.3
5103,65,59,26.4
5104,65,65,26.2
5105,65,69,26.0
5106,65,61,25.9
5107,65,59,25.6
5108,65,56,25.8
5109,65,69,25.6
5110,65,58,25.4
5111,65,59,25.4
5112,65,60,25.2
5113,65,56,25.2
5114,65,55,25.0
5115,65,66,25.0
5116,65,64,25.0
5117,65,61,25.0
5118,65,62,24.8
5119,65,64,24.7
5120,64,60,24.8
5121,65,60,24.9
5122,65,63,24.6
5123,64,63,25.9
5124,64,65,24.7
5125,64,67,24.6
5126,65,59,24.6
5127,64,61,24.6
5128,64,57,24.6
5129,64,59,24.6
5130,64,60,24.5
5131,64,68,24.5
5132,64,56,24.6
5133,64,70,24.4
5134,64,55,24.3
5135,64,62,24.4
5136,64,70,24.4
5137,64,60,24.3
5138,64,68,24.3
5139,64,59,24.3
5140,64,61,24.2
5141,64,69,24.1
5142,63,59,23.9
5143,64,60,23.9
5144,64,67,23.7
5145,64,56,23.9
5146,64,65,23.8
5147,64,67,23.6
5148,63,64,23.5
5149,64,64,23.5
5150,63,63,23.8
5151,63,63,23.6
5152,63,57,23.4
5153,62,59,23.6
5154,62,66,23.6
5155,62,66,23.7
5156,61,64,23.8
5157,62,60,23.7
5158,60,63,23.5
5159,60,63,23.6
5160,60,56,23.7
5161,60,61,23.6
5162,60,58,23.4
5163,61,58,23.4
5164,60,62,23.4
5165,59,67,23.3
