_id,minute,date,moisture_1,hour,month,year,humidity_1,temperature_1
ObjectId("5c6c4488eed976312bf93b4e"),31,19,86,23,02,2019,91.40,22.80
ObjectId("5c6c45b6eed976312bf93b50"),36,19,85,23,02,2019,92.30,22.80
ObjectId("5c6c46e3eed976312bf93b52"),41,19,87,23,02,2019,92.70,22.50
ObjectId("5c6c4811eed976312bf93b54"),46,19,87,23,02,2019,93.20,22.60
ObjectId("5c6c493eeed976312bf93b56"),51,19,85,23,02,2019,93.70,22.60
ObjectId("5c6c4a6ceed976312bf93b58"),56,19,88,23,02,2019,94.30,22.60
ObjectId("5c6c4b9aeed976312bf93b5a"),01,20,87,00,02,2019,95.40,22.50
ObjectId("5c6c4cc7eed976312bf93b5c"),06,20,86,00,02,2019,95.80,22.30
ObjectId("5c6c4df5eed976312bf93b5e"),11,20,87,00,02,2019,96.20,22.30
ObjectId("5c6c4f22eed976312bf93b60"),16,20,87,00,02,2019,96.10,22.20
ObjectId("5c6c5050eed976312bf93b62"),22,20,88,00,02,2019,95.40,22.50
ObjectId("5c6c517deed976312bf93b64"),27,20,88,00,02,2019,95.20,22.50
ObjectId("5c6c52abeed976312bf93b66"),32,20,86,00,02,2019,95.40,22.60
ObjectId("5c6c53d8eed976312bf93b68"),37,20,86,00,02,2019,96.10,22.30
ObjectId("5c6c5506eed976312bf93b6a"),42,20,87,00,02,2019,95.10,22.70
ObjectId("5c6c5633eed976312bf93b6c"),47,20,86,00,02,2019,96.30,22.50
ObjectId("5c6c5761eed976312bf93b6e"),52,20,86,00,02,2019,97.30,22.40
ObjectId("5c6c588eeed976312bf93b70"),57,20,86,00,02,2019,98.30,22.40
ObjectId("5c6c59bceed976312bf93b72"),02,20,85,01,02,2019,98.80,22.20
ObjectId("5c6c5ae9eed976312bf93b74"),07,20,85,01,02,2019,99.20,22.10
ObjectId("5c6c5c17eed976312bf93b76"),12,20,86,01,02,2019,99.00,22.10
ObjectId("5c6c5d44eed976312bf93b78"),17,20,87,01,02,2019,98.90,22.10
ObjectId("5c6c5e72eed976312bf93b7a"),22,20,87,01,02,2019,98.90,21.90
ObjectId("5c6c5f9feed976312bf93b7c"),27,20,88,01,02,2019,98.90,21.90
ObjectId("5c6c60cdeed976312bf93b7e"),32,20,86,01,02,2019,99.20,22.00
ObjectId("5c6c61fbeed976312bf93b80"),37,20,88,01,02,2019,99.50,21.80
ObjectId("5c6c6328eed976312bf93b82"),42,20,88,01,02,2019,99.90,21.80
ObjectId("5c6c6456eed976312bf93b84"),47,20,88,01,02,2019,99.10,21.80
ObjectId("5c6c6583eed976312bf93b86"),52,20,88,01,02,2019,99.00,21.70
ObjectId("5c6c66b1eed976312bf93b88"),57,20,86,01,02,2019,99.20,21.80
ObjectId("5c6c67deeed976312bf93b8a"),02,20,87,02,02,2019,99.30,21.80
ObjectId("5c6c690ceed976312bf93b8c"),07,20,88,02,02,2019,99.90,21.70
ObjectId("5c6c6a39eed976312bf93b8e"),12,20,88,02,02,2019,99.90,21.80
ObjectId("5c6c6b67eed976312bf93b90"),17,20,88,02,02,2019,99.90,21.80
ObjectId("5c6c6c94eed976312bf93b92"),22,20,87,02,02,2019,99.90,21.80
ObjectId("5c6c6dc2eed976312bf93b94"),27,20,88,02,02,2019,99.90,21.70
ObjectId("5c6c6eefeed976312bf93b96"),32,20,87,02,02,2019,99.90,21.50
ObjectId("5c6c701deed976312bf93b98"),37,20,87,02,02,2019,99.90,21.70
ObjectId("5c6c714aeed976312bf93b9a"),42,20,87,02,02,2019,99.90,22.00
ObjectId("5c6c7278eed976312bf93b9c"),47,20,87,02,02,2019,99.40,22.00
ObjectId("5c6c73a5eed976312bf93b9e"),52,20,86,02,02,2019,99.20,21.80
ObjectId("5c6c74d3eed976312bf93ba0"),57,20,87,02,02,2019,97.80,22.10
ObjectId("5c6c7601eed976312bf93ba2"),02,20,86,03,02,2019,97.40,22.30
ObjectId("5c6c772eeed976312bf93ba4"),07,20,88,03,02,2019,97.50,22.10
ObjectId("5c6c785ceed976312bf93ba6"),12,20,88,03,02,2019,97.00,22.00
ObjectId("5c6c7989eed976312bf93ba8"),17,20,88,03,02,2019,96.60,22.00
ObjectId("5c6c7ab7eed976312bf93baa"),22,20,88,03,02,2019,97.80,21.90
ObjectId("5c6c7be4eed976312bf93bac"),27,20,87,03,02,2019,98.20,22.00
ObjectId("5c6c7d12eed976312bf93bae"),32,20,87,03,02,2019,98.20,22.00
ObjectId("5c6c7e3feed976312bf93bb0"),37,20,88,03,02,2019,98.30,22.10
ObjectId("5c6c7f6deed976312bf93bb2"),43,20,88,03,02,2019,99.20,21.90
ObjectId("5c6c809aeed976312bf93bb4"),48,20,86,03,02,2019,99.90,21.90
ObjectId("5c6c81c8eed976312bf93bb6"),53,20,86,03,02,2019,99.90,21.70
ObjectId("5c6c82f5eed976312bf93bb8"),58,20,86,03,02,2019,99.90,22.00
ObjectId("5c6c8423eed976312bf93bba"),03,20,87,04,02,2019,98.30,22.00
ObjectId("5c6c8550eed976312bf93bbc"),08,20,86,04,02,2019,98.10,21.90
ObjectId("5c6c867eeed976312bf93bbe"),13,20,85,04,02,2019,98.90,21.70
ObjectId("5c6c87abeed976312bf93bc0"),18,20,86,04,02,2019,98.70,21.90
ObjectId("5c6c88d9eed976312bf93bc2"),23,20,85,04,02,2019,99.20,21.60
ObjectId("5c6c8a06eed976312bf93bc4"),28,20,87,04,02,2019,98.80,21.60
ObjectId("5c6c8b34eed976312bf93bc6"),33,20,86,04,02,2019,98.50,21.70
ObjectId("5c6c8c62eed976312bf93bc8"),38,20,85,04,02,2019,99.20,21.40
ObjectId("5c6c8d8feed976312bf93bca"),43,20,85,04,02,2019,98.70,21.60
ObjectId("5c6c8ebdeed976312bf93bcc"),48,20,86,04,02,2019,98.60,21.70
ObjectId("5c6c8feaeed976312bf93bce"),53,20,85,04,02,2019,98.80,21.40
ObjectId("5c6c9118eed976312bf93bd0"),58,20,86,04,02,2019,99.00,21.30
ObjectId("5c6c9245eed976312bf93bd2"),03,20,87,05,02,2019,98.90,21.40
ObjectId("5c6c9373eed976312bf93bd4"),08,20,85,05,02,2019,99.40,21.30
ObjectId("5c6c94a0eed976312bf93bd6"),13,20,87,05,02,2019,99.90,21.10
ObjectId("5c6c95ceeed976312bf93bd8"),18,20,89,05,02,2019,99.90,21.30
ObjectId("5c6c96fbeed976312bf93bda"),23,20,88,05,02,2019,99.90,21.20
ObjectId("5c6c9829eed976312bf93bdc"),28,20,88,05,02,2019,99.90,21.00
ObjectId("5c6c9956eed976312bf93bde"),33,20,87,05,02,2019,99.90,21.10
ObjectId("5c6c9a84eed976312bf93be0"),38,20,88,05,02,2019,99.90,21.20
ObjectId("5c6c9bb1eed976312bf93be2"),43,20,87,05,02,2019,99.90,21.10
ObjectId("5c6c9cdfeed976312bf93be4"),48,20,86,05,02,2019,99.60,21.50
ObjectId("5c6c9e0ceed976312bf93be6"),53,20,86,05,02,2019,99.40,21.70
ObjectId("5c6c9f3aeed976312bf93be8"),58,20,86,05,02,2019,99.90,21.30
ObjectId("5c6ca067eed976312bf93bea"),03,20,86,06,02,2019,99.60,21.60
ObjectId("5c6ca195eed976312bf93bec"),08,20,87,06,02,2019,99.90,21.50
ObjectId("5c6ca2c2eed976312bf93bee"),13,20,86,06,02,2019,99.90,21.30
ObjectId("5c6ca3f0eed976312bf93bf0"),18,20,86,06,02,2019,99.90,21.60
ObjectId("5c6ca51eeed976312bf93bf2"),23,20,85,06,02,2019,99.90,21.40
ObjectId("5c6ca64beed976312bf93bf4"),28,20,85,06,02,2019,99.90,21.20
ObjectId("5c6ca779eed976312bf93bf6"),33,20,85,06,02,2019,99.90,21.20
ObjectId("5c6ca8a6eed976312bf93bf8"),38,20,86,06,02,2019,99.90,21.30
ObjectId("5c6ca9d4eed976312bf93bfa"),43,20,85,06,02,2019,99.90,21.40
ObjectId("5c6cab01eed976312bf93bfc"),48,20,83,06,02,2019,99.90,21.50
ObjectId("5c6cac2feed976312bf93bfe"),53,20,83,06,02,2019,99.90,21.30
ObjectId("5c6cad5ceed976312bf93c00"),59,20,85,06,02,2019,99.90,21.30
ObjectId("5c6cae8aeed976312bf93c02"),04,20,85,07,02,2019,99.90,21.20
ObjectId("5c6cafb7eed976312bf93c05"),09,20,85,07,02,2019,99.90,20.90
ObjectId("5c6cb0e5eed976312bf93c07"),14,20,85,07,02,2019,99.90,20.80
ObjectId("5c6cb212eed976312bf93c09"),19,20,85,07,02,2019,99.90,21.10
ObjectId("5c6cb340eed976312bf93c0b"),24,20,85,07,02,2019,99.90,21.20
ObjectId("5c6cb46deed976312bf93c0d"),29,20,84,07,02,2019,99.90,21.10
ObjectId("5c6cb59beed976312bf93c0f"),34,20,82,07,02,2019,99.90,21.70
ObjectId("5c6cb6c8eed976312bf93c11"),39,20,83,07,02,2019,99.90,21.80
ObjectId("5c6cb7f6eed976312bf93c13"),44,20,85,07,02,2019,99.90,21.80
ObjectId("5c6cb924eed976312bf93c15"),49,20,84,07,02,2019,99.90,22.10
ObjectId("5c6cba51eed976312bf93c17"),54,20,83,07,02,2019,99.90,22.20
ObjectId("5c6cbb7feed976312bf93c19"),59,20,85,07,02,2019,99.90,22.40
ObjectId("5c6cbcaceed976312bf93c1b"),04,20,85,08,02,2019,99.90,22.70
ObjectId("5c6cbddaeed976312bf93c1d"),09,20,87,08,02,2019,99.60,23.00
ObjectId("5c6cbf07eed976312bf93c1f"),14,20,88,08,02,2019,99.30,23.20
ObjectId("5c6cc035eed976312bf93c21"),19,20,87,08,02,2019,98.70,23.30
ObjectId("5c6cc162eed976312bf93c23"),24,20,87,08,02,2019,98.10,23.70
ObjectId("5c6cc290eed976312bf93c25"),29,20,87,08,02,2019,94.60,25.40
ObjectId("5c6cc3bdeed976312bf93c27"),34,20,86,08,02,2019,92.10,26.60
ObjectId("5c6cc4ebeed976312bf93c29"),39,20,86,08,02,2019,89.70,27.80
ObjectId("5c6cc618eed976312bf93c2b"),44,20,88,08,02,2019,87.50,28.00
ObjectId("5c6cc746eed976312bf93c2d"),49,20,87,08,02,2019,86.00,28.30
ObjectId("5c6cc873eed976312bf93c2f"),54,20,88,08,02,2019,84.60,28.60
ObjectId("5c6cc9a1eed976312bf93c31"),59,20,88,08,02,2019,84.60,28.20
ObjectId("5c6ccaceeed976312bf93c33"),04,20,87,09,02,2019,84.50,28.90
ObjectId("5c6ccbfceed976312bf93c35"),09,20,87,09,02,2019,82.40,29.30
ObjectId("5c6ccd2aeed976312bf93c37"),14,20,88,09,02,2019,79.90,29.70
ObjectId("5c6cce57eed976312bf93c39"),19,20,87,09,02,2019,81.60,29.60
ObjectId("5c6ccf85eed976312bf93c3b"),24,20,87,09,02,2019,79.40,29.80
ObjectId("5c6cd0b2eed976312bf93c3d"),29,20,87,09,02,2019,75.60,30.50
ObjectId("5c6cd1e0eed976312bf93c3f"),34,20,87,09,02,2019,79.70,29.00
ObjectId("5c6cd30deed976312bf93c41"),39,20,86,09,02,2019,78.30,30.00
ObjectId("5c6cd43beed976312bf93c43"),44,20,86,09,02,2019,73.70,31.00
ObjectId("5c6cd568eed976312bf93c45"),49,20,87,09,02,2019,71.20,31.70
ObjectId("5c6cd696eed976312bf93c47"),54,20,86,09,02,2019,72.10,31.00
ObjectId("5c6cd7c3eed976312bf93c49"),59,20,86,09,02,2019,66.90,32.00
ObjectId("5c6cd8f1eed976312bf93c4b"),04,20,87,10,02,2019,67.70,31.50
ObjectId("5c6cda1eeed976312bf93c4d"),09,20,86,10,02,2019,66.00,32.50
ObjectId("5c6cdb4ceed976312bf93c4f"),15,20,86,10,02,2019,62.50,33.20
ObjectId("5c6cdc79eed976312bf93c51"),20,20,87,10,02,2019,62.90,32.20
ObjectId("5c6cdda7eed976312bf93c53"),25,20,86,10,02,2019,59.60,32.70
ObjectId("5c6cded5eed976312bf93c57"),30,20,86,10,02,2019,58.80,33.30
ObjectId("5c6ce002eed976312bf93c59"),35,20,87,10,02,2019,60.90,33.40
ObjectId("5c6ce130eed976312bf93c5b"),40,20,85,10,02,2019,63.40,33.50
ObjectId("5c6ce25deed976312bf93c5d"),45,20,86,10,02,2019,61.90,34.60
ObjectId("5c6ce38beed976312bf93c5f"),50,20,85,10,02,2019,68.70,32.50
ObjectId("5c6ce4b8eed976312bf93c61"),55,20,87,10,02,2019,64.10,33.90
ObjectId("5c6ce5e6eed976312bf93c63"),00,20,87,11,02,2019,66.60,33.00
ObjectId("5c6ce714eed976312bf93c65"),05,20,87,11,02,2019,70.30,32.40
ObjectId("5c6ce841eed976312bf93c67"),10,20,87,11,02,2019,65.40,33.80
ObjectId("5c6ce96feed976312bf93c69"),15,20,86,11,02,2019,65.40,33.70
ObjectId("5c6cea9ceed976312bf93c6b"),20,20,86,11,02,2019,64.80,33.90
ObjectId("5c6cebcaeed976312bf93c6d"),25,20,86,11,02,2019,61.90,35.10
ObjectId("5c6cecf7eed976312bf93c6f"),30,20,86,11,02,2019,64.50,33.90
ObjectId("5c6cee25eed976312bf93c71"),35,20,86,11,02,2019,63.60,33.80
ObjectId("5c6cef52eed976312bf93c73"),40,20,86,11,02,2019,61.80,34.60
ObjectId("5c6cf080eed976312bf93c75"),45,20,86,11,02,2019,61.20,34.20
ObjectId("5c6cf1aeeed976312bf93c77"),50,20,86,11,02,2019,60.20,34.90
ObjectId("5c6cf2dbeed976312bf93c79"),55,20,87,11,02,2019,64.00,34.00
ObjectId("5c6cf409eed976312bf93c7b"),00,20,86,12,02,2019,59.90,35.30
ObjectId("5c6cf536eed976312bf93c7d"),05,20,87,12,02,2019,61.20,34.70
ObjectId("5c6cf664eed976312bf93c7f"),10,20,87,12,02,2019,66.00,33.60
ObjectId("5c6cf791eed976312bf93c81"),15,20,87,12,02,2019,61.30,34.60
ObjectId("5c6cf8bfeed976312bf93c83"),20,20,87,12,02,2019,60.30,34.80
ObjectId("5c6cf9eceed976312bf93c85"),25,20,87,12,02,2019,61.50,34.70
ObjectId("5c6cfb1aeed976312bf93c87"),30,20,87,12,02,2019,61.40,34.80
ObjectId("5c6cfc48eed976312bf93c89"),35,20,87,12,02,2019,67.00,33.20
ObjectId("5c6cfd75eed976312bf93c8b"),40,20,88,12,02,2019,65.70,34.00
ObjectId("5c6cfea3eed976312bf93c8d"),45,20,86,12,02,2019,70.50,32.30
ObjectId("5c6cffd0eed976312bf93c8f"),50,20,87,12,02,2019,68.30,33.50
ObjectId("5c6d00feeed976312bf93c91"),55,20,87,12,02,2019,73.40,31.20
ObjectId("5c6d022beed976312bf93c93"),00,20,88,13,02,2019,74.20,30.80
ObjectId("5c6d0359eed976312bf93c95"),05,20,88,13,02,2019,73.00,31.00
ObjectId("5c6d0486eed976312bf93c97"),10,20,88,13,02,2019,73.00,30.90
ObjectId("5c6d05b4eed976312bf93c99"),15,20,87,13,02,2019,65.80,32.80
ObjectId("5c6d06e1eed976312bf93c9b"),20,20,88,13,02,2019,67.20,32.80
ObjectId("5c6d080feed976312bf93c9d"),25,20,87,13,02,2019,60.00,34.40
ObjectId("5c6d093deed976312bf93c9f"),31,20,86,13,02,2019,62.10,34.00
ObjectId("5c6d0a6aeed976312bf93ca1"),36,20,87,13,02,2019,60.00,35.00
ObjectId("5c6d0b98eed976312bf93ca3"),41,20,87,13,02,2019,59.10,34.40
ObjectId("5c6d0cc5eed976312bf93ca5"),46,20,86,13,02,2019,54.50,34.60
ObjectId("5c6d0df3eed976312bf93ca7"),51,20,86,13,02,2019,54.10,34.90
ObjectId("5c6d0f20eed976312bf93ca9"),56,20,86,13,02,2019,51.80,35.90
ObjectId("5c6d104eeed976312bf93cab"),01,20,87,14,02,2019,51.60,36.00
ObjectId("5c6d117ceed976312bf93cad"),06,20,87,14,02,2019,53.30,35.70
ObjectId("5c6d12a9eed976312bf93caf"),11,20,87,14,02,2019,52.20,36.00
ObjectId("5c6d13d7eed976312bf93cb1"),16,20,87,14,02,2019,53.90,35.00
ObjectId("5c6d1504eed976312bf93cb3"),21,20,87,14,02,2019,54.40,35.30
ObjectId("5c6d1632eed976312bf93cb5"),26,20,87,14,02,2019,56.30,34.40
ObjectId("5c6d175feed976312bf93cb7"),31,20,87,14,02,2019,54.70,35.00
ObjectId("5c6d188deed976312bf93cb9"),36,20,87,14,02,2019,55.90,34.20
ObjectId("5c6d19bbeed976312bf93cbb"),41,20,87,14,02,2019,53.90,34.20
ObjectId("5c6d1ae8eed976312bf93cbd"),46,20,86,14,02,2019,54.20,34.20
ObjectId("5c6d1c16eed976312bf93cbf"),51,20,87,14,02,2019,54.00,35.00
ObjectId("5c6d1d43eed976312bf93cc1"),56,20,88,14,02,2019,54.60,34.40
ObjectId("5c6d1e71eed976312bf93cc3"),01,20,88,15,02,2019,58.50,34.00
ObjectId("5c6d1f9eeed976312bf93cc5"),06,20,88,15,02,2019,57.70,34.50
ObjectId("5c6d20cceed976312bf93cc7"),11,20,88,15,02,2019,60.40,34.00
ObjectId("5c6d21f9eed976312bf93cc9"),16,20,88,15,02,2019,57.40,34.60
ObjectId("5c6d2327eed976312bf93ccb"),21,20,88,15,02,2019,59.70,33.40
ObjectId("5c6d2454eed976312bf93ccd"),26,20,88,15,02,2019,64.80,33.30
ObjectId("5c6d2582eed976312bf93ccf"),31,20,88,15,02,2019,63.10,32.80
ObjectId("5c6d26b0eed976312bf93cd1"),36,20,88,15,02,2019,67.30,32.40
ObjectId("5c6d27ddeed976312bf93cd3"),41,20,87,15,02,2019,68.80,32.00
ObjectId("5c6d290beed976312bf93cd5"),46,20,87,15,02,2019,65.10,33.00
ObjectId("5c6d2a38eed976312bf93cd7"),51,20,87,15,02,2019,63.60,32.50
ObjectId("5c6d2b68eed976312bf93cd9"),56,20,87,15,02,2019,63.20,33.10
ObjectId("5c6d2c94eed976312bf93cdb"),01,20,87,16,02,2019,66.00,31.90
ObjectId("5c6d2dc1eed976312bf93cdd"),06,20,88,16,02,2019,67.90,32.10
ObjectId("5c6d2eefeed976312bf93cdf"),11,20,86,16,02,2019,70.60,31.30
ObjectId("5c6d301ceed976312bf93ce1"),16,20,86,16,02,2019,70.90,32.10
ObjectId("5c6d314aeed976312bf93ce3"),21,20,88,16,02,2019,67.30,32.20
ObjectId("5c6d3277eed976312bf93ce5"),26,20,88,16,02,2019,74.60,30.70
ObjectId("5c6d33a5eed976312bf93ce7"),31,20,88,16,02,2019,71.00,31.30
ObjectId("5c6d34d2eed976312bf93ce9"),36,20,88,16,02,2019,70.60,31.40
ObjectId("5c6d3600eed976312bf93ceb"),42,20,88,16,02,2019,71.90,30.80
ObjectId("5c6d372eeed976312bf93ced"),47,20,88,16,02,2019,75.80,30.00
ObjectId("5c6d385beed976312bf93cef"),52,20,89,16,02,2019,75.30,30.40
ObjectId("5c6d3989eed976312bf93cf1"),57,20,88,16,02,2019,76.20,29.50
ObjectId("5c6d3ab6eed976312bf93cf3"),02,20,89,17,02,2019,79.00,29.20
ObjectId("5c6d3be4eed976312bf93cf5"),07,20,87,17,02,2019,86.00,28.10
ObjectId("5c6e89beeed976312bf93cff"),51,21,101,16,02,2019,95.20,28.90
ObjectId("5c6e8aebeed976312bf93d07"),56,21,107,16,02,2019,96.10,28.50
ObjectId("5c6e8c19eed976312bf93d09"),01,21,108,17,02,2019,99.10,27.20
ObjectId("5c6e8d46eed976312bf93d0b"),06,21,108,17,02,2019,99.90,26.70
ObjectId("5c6e8e74eed976312bf93d0d"),11,21,108,17,02,2019,99.90,26.40
ObjectId("5c6e8fa1eed976312bf93d0f"),16,21,107,17,02,2019,99.90,26.40
ObjectId("5c6e90cfeed976312bf93d11"),21,21,107,17,02,2019,99.90,26.10
ObjectId("5c6e91fceed976312bf93d13"),26,21,107,17,02,2019,99.90,26.20
ObjectId("5c6e932aeed976312bf93d15"),31,21,107,17,02,2019,99.90,26.20
ObjectId("5c6e9457eed976312bf93d17"),36,21,107,17,02,2019,99.90,26.30
ObjectId("5c6e9585eed976312bf93d19"),41,21,107,17,02,2019,99.90,26.10
ObjectId("5c6e96b2eed976312bf93d1b"),46,21,107,17,02,2019,99.90,25.80
ObjectId("5c6e97e0eed976312bf93d1d"),51,21,107,17,02,2019,99.90,26.00
ObjectId("5c6e990deed976312bf93d1f"),56,21,107,17,02,2019,99.90,25.60
ObjectId("5c6e9a3beed976312bf93d21"),01,21,107,18,02,2019,99.90,25.40
ObjectId("5c6e9b68eed976312bf93d23"),06,21,107,18,02,2019,99.90,25.40
ObjectId("5c6e9c96eed976312bf93d25"),11,21,107,18,02,2019,99.90,25.40
ObjectId("5c6e9dc4eed976312bf93d27"),17,21,107,18,02,2019,99.90,25.30
ObjectId("5c6e9ef1eed976312bf93d29"),22,21,107,18,02,2019,99.90,25.20
ObjectId("5c6ea01feed976312bf93d2b"),27,21,107,18,02,2019,99.90,25.20
ObjectId("5c6ea14ceed976312bf93d2d"),32,21,107,18,02,2019,99.90,24.90
ObjectId("5c6ea27aeed976312bf93d2f"),37,21,107,18,02,2019,99.90,24.80
ObjectId("5c6ea3a7eed976312bf93d31"),42,21,107,18,02,2019,99.90,24.80
ObjectId("5c6ea4d5eed976312bf93d34"),47,21,107,18,02,2019,99.90,24.80
ObjectId("5c6ea602eed976312bf93d36"),52,21,107,18,02,2019,99.90,24.70
ObjectId("5c6ea730eed976312bf93d38"),57,21,107,18,02,2019,99.90,24.70
ObjectId("5c6ea85deed976312bf93d3a"),02,21,107,19,02,2019,99.90,24.60
ObjectId("5c6ea98beed976312bf93d3c"),07,21,107,19,02,2019,99.90,24.50
ObjectId("5c6eaab8eed976312bf93d3e"),12,21,107,19,02,2019,99.90,24.50
ObjectId("5c6eabe6eed976312bf93d40"),17,21,107,19,02,2019,99.90,24.50
ObjectId("5c6ead14eed976312bf93d42"),22,21,107,19,02,2019,99.90,24.50
ObjectId("5c6eae41eed976312bf93d44"),27,21,107,19,02,2019,99.90,24.40
ObjectId("5c6eaf6feed976312bf93d46"),32,21,107,19,02,2019,99.90,24.40
ObjectId("5c6eb09ceed976312bf93d48"),37,21,108,19,02,2019,99.90,24.40
ObjectId("5c6eb1caeed976312bf93d4a"),42,21,107,19,02,2019,99.90,24.30
ObjectId("5c6eb2f7eed976312bf93d4c"),47,21,108,19,02,2019,99.90,24.20
ObjectId("5c6eb425eed976312bf93d4e"),52,21,107,19,02,2019,99.90,24.20
ObjectId("5c6eb552eed976312bf93d50"),57,21,107,19,02,2019,99.90,24.10
ObjectId("5c6eb680eed976312bf93d52"),02,21,108,20,02,2019,99.90,24.10
ObjectId("5c6eb7adeed976312bf93d54"),07,21,107,20,02,2019,99.90,24.10
ObjectId("5c6eb8dbeed976312bf93d56"),12,21,107,20,02,2019,99.90,24.10
ObjectId("5c6eba08eed976312bf93d58"),17,21,107,20,02,2019,99.90,24.10
ObjectId("5c6ebb36eed976312bf93d5a"),22,21,107,20,02,2019,99.90,24.10
ObjectId("5c6ebc63eed976312bf93d5c"),27,21,107,20,02,2019,99.90,24.10
ObjectId("5c6ebd91eed976312bf93d5e"),32,21,107,20,02,2019,99.90,24.10
ObjectId("5c6ebebfeed976312bf93d60"),37,21,107,20,02,2019,99.90,24.10
ObjectId("5c6ebfeceed976312bf93d62"),42,21,107,20,02,2019,99.90,24.00
ObjectId("5c6ec11aeed976312bf93d64"),47,21,107,20,02,2019,99.90,24.00
ObjectId("5c6ec247eed976312bf93d66"),52,21,108,20,02,2019,99.90,24.00
ObjectId("5c6ec375eed976312bf93d68"),57,21,108,20,02,2019,99.90,24.10
ObjectId("5c6ec4a2eed976312bf93d6a"),02,21,107,21,02,2019,99.90,24.10
ObjectId("5c6ec5d0eed976312bf93d6c"),07,21,107,21,02,2019,99.90,24.10
ObjectId("5c6ec6fdeed976312bf93d6e"),12,21,107,21,02,2019,99.90,24.00
ObjectId("5c6ec82beed976312bf93d70"),17,21,107,21,02,2019,99.90,23.90
ObjectId("5c6ec958eed976312bf93d72"),22,21,107,21,02,2019,99.90,23.80
ObjectId("5c6eca86eed976312bf93d74"),27,21,107,21,02,2019,99.90,23.80
ObjectId("5c6ecbb3eed976312bf93d76"),32,21,107,21,02,2019,99.90,23.80
ObjectId("5c6ecce1eed976312bf93d80"),38,21,108,21,02,2019,99.90,23.80
ObjectId("5c6ece0eeed976312bf93d82"),43,21,107,21,02,2019,99.90,23.80
ObjectId("5c6ecf3ceed976312bf93d84"),48,21,107,21,02,2019,99.90,23.80
ObjectId("5c6ed06aeed976312bf93d86"),53,21,107,21,02,2019,99.90,23.70
ObjectId("5c6ed197eed976312bf93d88"),58,21,108,21,02,2019,99.90,23.70
ObjectId("5c6ed2c5eed976312bf93d8a"),03,21,108,22,02,2019,99.90,23.70
ObjectId("5c6ed3f2eed976312bf93d8c"),08,21,107,22,02,2019,99.90,23.50
ObjectId("5c6ed520eed976312bf93d8e"),13,21,107,22,02,2019,99.90,23.70
ObjectId("5c6ed64deed976312bf93d90"),18,21,108,22,02,2019,99.90,23.70
ObjectId("5c6ed77beed976312bf93d92"),23,21,108,22,02,2019,99.90,23.70
ObjectId("5c6ed8a8eed976312bf93d94"),28,21,107,22,02,2019,99.90,23.70
ObjectId("5c6ed9d6eed976312bf93d96"),33,21,107,22,02,2019,99.90,23.60
ObjectId("5c6edb03eed976312bf93d98"),38,21,108,22,02,2019,99.90,23.50
ObjectId("5c6edc31eed976312bf93d9a"),43,21,107,22,02,2019,99.90,23.50
ObjectId("5c6edd5eeed976312bf93d9c"),48,21,108,22,02,2019,99.90,23.40
ObjectId("5c6ede8ceed976312bf93d9e"),53,21,108,22,02,2019,99.90,23.70
ObjectId("5c6edfb9eed976312bf93da0"),58,21,108,22,02,2019,99.90,23.70
ObjectId("5c6ee0e7eed976312bf93da2"),03,21,108,23,02,2019,99.90,23.50
ObjectId("5c6ee215eed976312bf93da4"),08,21,108,23,02,2019,99.90,23.50
ObjectId("5c6ee342eed976312bf93da6"),13,21,107,23,02,2019,99.90,23.40
ObjectId("5c6ee470eed976312bf93da8"),18,21,108,23,02,2019,99.90,23.10
ObjectId("5c6ee59deed976312bf93daa"),23,21,108,23,02,2019,99.90,23.30
ObjectId("5c6ee6cbeed976312bf93dac"),28,21,108,23,02,2019,99.90,23.20
ObjectId("5c6ee7f8eed976312bf93dae"),33,21,108,23,02,2019,99.90,23.50
ObjectId("5c6ee926eed976312bf93db0"),38,21,108,23,02,2019,99.90,23.70
ObjectId("5c6eea53eed976312bf93db2"),43,21,107,23,02,2019,99.90,23.70
ObjectId("5c6eeb81eed976312bf93db4"),48,21,108,23,02,2019,99.90,23.50
ObjectId("5c6eecafeed976312bf93db6"),53,21,108,23,02,2019,99.90,23.20
ObjectId("5c6eeddceed976312bf93db8"),58,21,108,23,02,2019,99.90,23.40
ObjectId("5c6eef09eed976312bf93dba"),03,22,108,00,02,2019,99.90,23.40
ObjectId("5c6ef037eed976312bf93dbc"),08,22,108,00,02,2019,99.90,23.20
ObjectId("5c6ef164eed976312bf93dbe"),13,22,107,00,02,2019,99.90,23.50
ObjectId("5c6ef292eed976312bf93dc0"),18,22,108,00,02,2019,99.90,23.60
ObjectId("5c6ef3bfeed976312bf93dc2"),23,22,108,00,02,2019,99.90,23.50
ObjectId("5c6ef4edeed976312bf93dc4"),28,22,108,00,02,2019,99.90,23.40
ObjectId("5c6ef61beed976312bf93dc6"),33,22,108,00,02,2019,99.90,23.50
ObjectId("5c6ef748eed976312bf93dc8"),38,22,108,00,02,2019,99.90,23.50
ObjectId("5c6ef876eed976312bf93dca"),43,22,108,00,02,2019,99.90,23.40
ObjectId("5c6ef9a3eed976312bf93dcc"),48,22,108,00,02,2019,99.90,23.50
ObjectId("5c6efad1eed976312bf93dce"),54,22,108,00,02,2019,99.90,23.30
